LocationID,SessionID,GroupID,RecordID,Language,Lockdown,start_time,end_time,latitude,longitude,Traffic,Other,Human,Natural,ISOPleasan,ISOEventfu,pleasant,chaotic,vibrant,uneventful,calm,annoying,eventful,monotonous,Overall,Appropriat,loud,sss04,sss05,who01,who02,who03,who04,who05,WHO_Sum,Age,Gender,occ00___Em,occ00___Un,occ00___Re,occ00___St,occ00___Ot,occ00___Ra,occ00_othe,Occupation,edu00,eth00,eth00_othe,misc00,misc03,misc03_oth,misc04,misc01,use00,uni00,res00___1,res00___2,res00___3,res00___4,res00___5,res02,paper,RecordingL,Loudness_N,N10_N90(so,Sharpness_,Rough_HM_R,Rough_HM_A,"FS_Avg,ari","I_HM_Avg,a",Ton_HM_Avg,LZeq_L(dB(,LAeq_L(A)(,LA10_LA90(,LCeq_LAeq(,LC10_LC90(,RA_2D_cp(c,PA(Zwicker,fid,NoiseClass,NoiseCla_1,OBJECTID,ID,A_pred,A_prob,B_pred,B_prob,PARKSDISTAN,fountainsvi,roadnoiseco,treesvisibi,vi20mbigger,DISTANCE,SVF,VISIBLE
CamdenTown,CamdenTown1,CT119,541,English,0,2-5-2019 13:28,2-5-2019 13:35,51.5391240000,-0.1426240000,5,4,3,1,-0.5607000000,0.7500000000,1,5,4,2,1,5,5,2,1,4,4,4,3,4,4,5,4,5,88,53,Male,1,0,0,0,0,0,,Employed,6,1,,,,,,,1,1,1,1,0,0,0,,0,19.6900000000,26.8000000000,8.4000000000,2.0400000000,0.0379000000,0.0379000000,0.0065700000,0.3400000000,0.1620000000,77.0000000000,67.6300000000,6.6800000000,7.8500000000,5.1900000000,13.6000000000,29.8683334300,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown1,CT120,542,English,0,2-5-2019 13:35,2-5-2019 13:38,51.5391240000,-0.1426240000,5,3,5,2,0.3964000000,0.5607000000,4,2,5,1,3,3,5,2,4,4,4,1,4,4,2,1,3,2,48,18,Male,0,0,0,1,0,0,,Student,2,1,,,,,,,4,2,1,1,0,0,0,Ambhlance pass,0,33.7500000000,38.5000000000,16.9000000000,2.3700000000,0.0445000000,0.0445000000,0.0185000000,0.4270000000,0.2690000000,80.4300000000,72.0600000000,9.6100000000,6.7400000000,6.3400000000,14.8000000000,48.5815862300,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown1,CT121,547,English,0,2-5-2019 13:03,2-5-2019 13:44,51.5391240000,-0.1426240000,3,2,2,1,-0.0732000000,0.0732000000,3,3,3,3,2,3,3,3,3,4,4,1,2,3,3,3,3,2,56,25,Male,1,0,0,0,0,0,,Employed,5,3,,,2,,,,4,3,1,1,0,0,0,,1,32.4300000000,30.9000000000,9.3000000000,2.1400000000,0.0434000000,0.0434000000,0.0073300000,0.3350000000,0.1580000000,78.5800000000,69.2100000000,6.2800000000,7.8900000000,5.0900000000,13.6000000000,35.7808621900,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown1,CT122,543,English,0,2-5-2019 13:41,2-5-2019 13:45,51.5391240000,-0.1426240000,5,2,2,1,0.1464000000,-0.6464000000,3,1,2,3,5,3,1,4,3,5,4,1,1,5,4,5,3,5,88,40,Male,1,0,0,0,0,0,,Employed,2,1,,,,,,,4,1,1,1,0,0,0,,0,31.7900000000,41.4000000000,21.6000000000,2.1300000000,0.0700000000,0.0700000000,0.0212000000,0.4320000000,0.2970000000,81.3900000000,71.5300000000,11.6500000000,8.9000000000,13.0600000000,14.9000000000,48.2072095800,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown1,CT123,544,English,0,2-5-2019 13:40,2-5-2019 13:46,51.5391240000,-0.1426240000,4,1,4,1,0.1339000000,0.6768000000,4,4,4,1,1,2,4,2,4,2,3,1,2,4,3,4,2,4,68,28,Male,1,0,0,0,0,0,,Employed,5,5,,,,,,,1,1,1,1,0,0,0,,0,31.5700000000,34.0000000000,14.8000000000,2.2200000000,0.0402000000,0.0402000000,0.0113000000,0.3860000000,0.2320000000,77.9500000000,70.2400000000,9.5200000000,6.5900000000,8.4100000000,14.1000000000,40.5859946300,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown1,CT124,545,English,0,2-5-2019 13:47,2-5-2019 13:49,51.5391240000,-0.1426240000,5,3,2,1,-0.2197000000,0.1768000000,3,4,3,2,2,3,3,4,3,5,4,2,3,4,3,3,4,4,72,19,Female,0,0,0,1,0,0,,Student,2,1,,,,,,,4,2,1,1,0,0,0,,0,34.2200000000,28.1000000000,7.6000000000,2.1000000000,0.0379000000,0.0379000000,0.0112000000,0.3420000000,0.2560000000,78.5300000000,68.5600000000,4.9300000000,8.7300000000,5.7700000000,14.0000000000,32.0118223500,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown1,CT124,546,English,0,2-5-2019 13:48,2-5-2019 13:51,51.5391240000,-0.1426240000,4,3,4,2,-0.0732000000,0.1161000000,3,4,3,4,2,3,3,2,3,3,4,4,4,4,2,3,3,4,64,18,Female,1,0,0,0,0,0,,Employed,3,1,,,1,,,,1,2,1,1,0,0,0,,1,34.2200000000,28.1000000000,7.6000000000,2.1000000000,0.0379000000,0.0379000000,0.0112000000,0.3420000000,0.2560000000,78.5300000000,68.5600000000,4.9300000000,8.7300000000,5.7700000000,14.0000000000,32.0118223500,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown2,CT201,570,English,0,6-5-2019 12:17,6-5-2019 12:21,51.5391240000,-0.1426240000,4,3,2,1,-0.1036000000,0.8536000000,2,4,4,1,1,3,5,1,2,5,3,3,5,4,3,3,4,5,76,25,Male,0,0,0,1,0,0,,Student,4,1,,,2,,,,1,1,1,1,0,0,0,,1,33.7500000000,27.3000000000,8.2000000000,2.0700000000,0.0398000000,0.0398000000,0.0182000000,0.3900000000,0.2640000000,77.1600000000,68.5000000000,5.8000000000,6.4700000000,5.1800000000,14.2000000000,30.7679805900,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown2,CT201,563,English,0,6-5-2019 12:17,6-5-2019 12:21,51.5391240000,-0.1426240000,5,3,5,1,-0.2803000000,0.3839000000,2,5,3,1,4,4,4,3,2,2,3,3,4,1,0,2,1,1,20,25,Female,1,0,0,0,0,0,,Employed,5,1,,,,,,,1,2,1,1,0,0,0,,0,33.7500000000,27.3000000000,8.2000000000,2.0700000000,0.0398000000,0.0398000000,0.0182000000,0.3900000000,0.2640000000,77.1600000000,68.5000000000,5.8000000000,6.4700000000,5.1800000000,14.2000000000,30.7679805900,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown2,CT202,564,English,0,6-5-2019 12:28,6-5-2019 12:30,51.5391240000,-0.1426240000,4,4,4,1,-0.0126000000,0.6768000000,3,5,4,2,1,1,5,3,2,3,4,3,3,4,4,5,3,4,80,43,Female,1,0,0,0,0,0,,Employed,2,1,,,,,,,1,2,1,1,0,0,0,,0,33.8800000000,43.7000000000,14.1000000000,2.0400000000,0.0652000000,0.0652000000,0.0274000000,0.4100000000,0.2660000000,82.9200000000,73.0200000000,9.7400000000,8.1300000000,8.8200000000,15.5000000000,49.2812163700,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown2,CT202,569,English,0,6-5-2019 12:28,6-5-2019 12:30,51.5391240000,-0.1426240000,4,3,4,1,-0.0429000000,0.6464000000,4,5,4,2,1,3,4,2,4,4,4,2,3,5,4,4,4,4,84,49,Female,1,0,0,0,0,0,,Employed,4,1,,,2,,,,1,2,1,1,0,0,0,Education: high school graduate and trade/technical/vocational training,1,33.8800000000,43.7000000000,14.1000000000,2.0400000000,0.0652000000,0.0652000000,0.0274000000,0.4100000000,0.2660000000,82.9200000000,73.0200000000,9.7400000000,8.1300000000,8.8200000000,15.5000000000,49.2812163700,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown2,CT203,568,English,0,6-5-2019 00:00,6-5-2019 00:00,51.5391240000,-0.1426240000,4,2,4,1,0.3107000000,0.3536000000,4,4,5,2,3,1,4,4,4,5,3,4,3,3,3,4,3,4,68,27,Female,1,0,0,0,0,0,,Employed,7,1,,,1,,,,4,2,1,1,0,0,0,Construction works nearby,1,31.8700000000,29.0000000000,8.0000000000,2.1200000000,0.0410000000,0.0410000000,0.0336000000,0.4110000000,0.2190000000,77.7200000000,69.0600000000,5.4000000000,6.9400000000,3.4700000000,15.1000000000,33.3136031800,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown2,CT203,567,English,0,6-5-2019 00:00,6-5-2019 00:00,51.5391240000,-0.1426240000,4,5,4,3,0.0607000000,0.4571000000,4,5,5,2,3,2,5,5,4,4,5,5,5,5,5,5,5,5,100,19,Male,1,0,0,1,0,0,,Employed_Student,3,4,,,1,,,,4,2,1,1,0,0,0,Construction work nearby,1,31.8700000000,29.0000000000,8.0000000000,2.1200000000,0.0410000000,0.0410000000,0.0336000000,0.4110000000,0.2190000000,77.7200000000,69.0600000000,5.4000000000,6.9400000000,3.4700000000,15.1000000000,33.3136031800,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown2,CT204,565,English,0,6-5-2019 12:32,6-5-2019 12:39,51.5391240000,-0.1426240000,4,3,2,1,-0.1768000000,0.4268000000,2,4,4,2,2,3,4,3,3,5,3,3,3,4,2,3,2,4,60,50,Female,1,0,0,0,0,0,,Employed,2,1,,,,,,,4,2,1,1,0,0,0,,0,,,,,,,,,,,,,,,,,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown2,CT205,566,English,0,6-5-2019 12:41,6-5-2019 13:00,51.5391240000,-0.1426240000,2,1,1,1,-0.0303000000,0.7803000000,2,4,4,1,2,3,5,1,4,2,3,5,5,4,3,5,1,4,68,18,Male,0,0,0,1,0,0,,Student,2,1,,,,,,No,4,1,1,1,0,0,0,A guy was on megaphone,0,,,,,,,,,,,,,,,,,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown3,CT301,585,English,0,20-5-2019 11:36,20-5-2019 11:38,51.5391240000,-0.1426240000,4,4,4,1,-0.4268000000,0.4268000000,2,5,5,3,2,4,5,5,3,5,5,5,4,1,1,1,1,1,20,49,Male,1,0,0,0,0,0,,Employed,7,1,,,,,,Typical camden town,3,1,1,1,0,0,0,,0,40.4700000000,30.9000000000,14.8000000000,2.0800000000,0.0333000000,0.0333000000,0.0081200000,0.4010000000,0.1300000000,78.4500000000,66.6800000000,12.0800000000,7.4900000000,7.7200000000,14.0000000000,35.0277905700,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown3,CT302,615,English,0,20-5-2019 11:40,20-5-2019 11:51,51.5391240000,-0.1426240000,3,1,3,1,0.0000000000,0.0858000000,2,4,4,4,2,2,2,2,3,2,3,3,4,3,4,4,4,4,76,29,Female,1,0,0,0,0,0,,Employed,7,1,,,2,,,,4,2,1,1,0,0,0,,1,,,,,,,,,,,,,,,,,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown3,CT302,586,English,0,20-5-2019 11:40,20-5-2019 11:51,51.5391240000,-0.1426240000,3,3,3,1,-0.3536000000,0.3536000000,1,3,4,2,1,3,4,4,2,3,4,3,3,3,2,4,1,3,52,29,Male,1,0,0,0,0,0,,Employed,2,1,,,,,,,4,2,1,1,0,0,0,,0,,,,,,,,,,,,,,,,,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown3,CT304,624,English,0,20-5-2019 11:52,20-5-2019 11:57,51.5391240000,-0.1426240000,4,3,5,2,-0.0607000000,0.5607000000,1,1,4,1,1,3,5,2,2,4,4,1,3,5,5,5,5,5,100,53,Male,0,1,0,0,0,0,,Unemployed,2,1,,,2,,,,4,2,1,1,0,0,0,"Talking to each other, filled as a couple",1,,,,,,,,,,,,,,,,,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown3,CT305,588,English,0,20-5-2019 11:58,20-5-2019 12:01,51.5391240000,-0.1426240000,3,2,2,1,0.1339000000,0.7803000000,3,4,4,1,1,1,5,2,3,5,3,1,4,5,3,5,4,5,88,45,Female,1,0,0,0,0,0,,Employed,7,1,,,,,,,4,2,1,1,0,0,0,,0,48.4600000000,66.6000000000,31.2000000000,2.8300000000,0.0446000000,0.0446000000,0.0173000000,0.4200000000,1.2300000000,83.2600000000,82.5800000000,20.8600000000,0.2400000000,11.2900000000,14.5000000000,100.4944690000,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown3,CT305,614,English,0,20-5-2019 11:58,20-5-2019 12:01,51.5391240000,-0.1426240000,4,4,5,1,-0.3107000000,1.0000000000,1,5,5,1,1,4,5,1,3,4,4,1,4,4,4,3,3,4,72,19,Female,0,0,0,1,0,0,,Student,3,1,,,2,,,"i live in a quiet town, so this feels overwhelming",4,2,1,1,0,0,0,,1,48.4600000000,66.6000000000,31.2000000000,2.8300000000,0.0446000000,0.0446000000,0.0173000000,0.4200000000,1.2300000000,83.2600000000,82.5800000000,20.8600000000,0.2400000000,11.2900000000,14.5000000000,100.4944690000,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown3,CT306,589,English,0,20-5-2019 12:09,20-5-2019 12:13,51.5391240000,-0.1426240000,4,2,2,1,0.1161000000,-0.1768000000,4,3,5,4,5,5,3,4,4,3,3,2,3,4,5,4,3,5,84,41,Male,1,0,0,0,0,0,,Employed,2,1,,,,,,,4,1,1,1,0,0,0,,,31.4200000000,27.2000000000,7.6000000000,2.2000000000,0.0417000000,0.0417000000,0.0170000000,0.3620000000,0.2500000000,78.0400000000,68.4100000000,4.8500000000,7.7500000000,5.3400000000,14.3000000000,32.0321524800,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown3,CT308,590,English,0,20-5-2019 12:12,20-5-2019 12:15,51.5391240000,-0.1426240000,4,3,2,1,-0.4268000000,0.0732000000,2,4,2,3,2,4,3,3,2,3,3,2,2,3,3,4,4,4,72,29,Female,1,0,0,0,0,0,,Employed,7,3,,,,,,,1,3,1,1,0,0,0,,0,33.3700000000,78.6000000000,16.4000000000,4.9000000000,0.0868000000,0.0868000000,0.0247000000,0.1970000000,1.4400000000,87.1300000000,85.4400000000,4.3200000000,1.3600000000,2.7400000000,13.8000000000,199.1555169000,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown3,CT308,613,English,0,20-5-2019 12:05,20-5-2019 12:15,51.5391240000,-0.1426240000,5,4,3,1,-0.6036000000,0.2929000000,2,5,3,3,1,5,3,3,1,1,5,3,3,4,4,4,3,4,76,25,Female,0,0,0,1,0,0,,Student,7,3,,,1,,,,1,2,1,1,0,0,0,start time estimated  tile cutting nearby,1,33.3700000000,78.6000000000,16.4000000000,4.9000000000,0.0868000000,0.0868000000,0.0247000000,0.1970000000,1.4400000000,87.1300000000,85.4400000000,4.3200000000,1.3600000000,2.7400000000,13.8000000000,199.1555169000,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown3,CT309,591,English,0,20-5-2019 12:17,20-5-2019 12:22,51.5391240000,-0.1426240000,3,3,2,1,0.3536000000,0.3536000000,4,2,4,2,2,2,4,2,3,3,3,2,3,4,4,4,5,4,84,31,Male,1,0,0,0,0,0,,Employed,5,1,,,,,,,1,1,1,1,0,0,0,,0,45.5800000000,32.6000000000,16.1000000000,2.1300000000,0.0355000000,0.0355000000,0.0092200000,0.3700000000,0.1730000000,79.4000000000,68.0200000000,11.0000000000,8.9000000000,10.8400000000,13.9000000000,37.6654863400,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown3,CT310,592,English,0,20-5-2019 12:23,20-5-2019 12:25,51.5391240000,-0.1426240000,4,2,3,1,-0.4268000000,0.4268000000,2,4,4,2,1,4,4,4,2,5,4,1,3,4,3,4,3,2,64,18,Male,0,0,0,1,0,0,,Student,3,1,,,,,,,1,2,1,1,0,0,0,,0,32.3700000000,36.0000000000,12.1000000000,2.3300000000,0.0408000000,0.0408000000,0.0105000000,0.3610000000,0.2760000000,81.7800000000,71.2900000000,6.1800000000,8.5000000000,6.9300000000,14.9000000000,44.6961799100,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown3,CT311,593,English,0,20-5-2019 12:24,20-5-2019 12:28,51.5391240000,-0.1426240000,4,2,2,1,-0.1464000000,0.1464000000,2,4,3,3,2,2,3,3,3,4,3,1,3,2,1,4,1,3,44,59,Female,1,0,0,0,0,0,,Employed,5,1,,,,,,,4,2,1,1,0,0,0,,0,42.3500000000,26.9000000000,7.4000000000,2.0600000000,0.0411000000,0.0411000000,0.0104000000,0.3550000000,0.1810000000,80.1000000000,68.2800000000,5.5000000000,9.1800000000,5.0900000000,14.1000000000,30.1981025700,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown3,CT311,623,English,0,20-5-2019 12:25,20-5-2019 12:30,51.5391240000,-0.1426240000,3,2,3,1,0.1339000000,0.0732000000,4,3,3,3,2,2,3,3,3,4,3,1,2,4,4,4,4,4,80,58,Female,1,0,0,0,0,0,,Employed,5,1,,,2,,,,4,2,1,1,0,0,0,,1,42.3500000000,26.9000000000,7.4000000000,2.0600000000,0.0411000000,0.0411000000,0.0104000000,0.3550000000,0.1810000000,80.1000000000,68.2800000000,5.5000000000,9.1800000000,5.0900000000,14.1000000000,30.1981025700,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown3,CT312,595,English,0,20-5-2019 12:32,20-5-2019 12:33,51.5391240000,-0.1426240000,3,2,2,1,-0.0429000000,0.1464000000,3,4,2,4,2,2,4,2,2,3,2,2,2,1,2,2,1,3,36,19,Non-conforming,1,0,0,0,0,0,,Employed,3,3,,,,,,,4,3,1,1,0,0,0,,0,39.7500000000,36.5000000000,20.4000000000,2.1700000000,0.0401000000,0.0401000000,0.0130000000,0.3850000000,0.2170000000,80.5700000000,69.1300000000,13.2000000000,8.5400000000,9.6300000000,15.0000000000,42.9143278000,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown3,CT312,594,English,0,20-5-2019 12:32,20-5-2019 12:33,51.5391240000,-0.1426240000,4,3,4,1,0.1768000000,-0.0732000000,4,2,4,3,3,3,3,4,2,2,3,3,4,5,5,5,5,5,100,19,Male,1,0,0,0,0,0,,Employed,2,3,,,,,,,4,3,1,1,0,0,0,Talking to each other,,39.7500000000,36.5000000000,20.4000000000,2.1700000000,0.0401000000,0.0401000000,0.0130000000,0.3850000000,0.2170000000,80.5700000000,69.1300000000,13.2000000000,8.5400000000,9.6300000000,15.0000000000,42.9143278000,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown3,CT312,622,English,0,20-5-2019 12:32,20-5-2019 12:35,51.5391240000,-0.1426240000,3,2,3,2,-0.3536000000,0.3536000000,2,4,3,2,2,4,4,3,2,4,2,2,3,4,4,4,4,4,80,18,Male,1,0,0,0,0,0,,Employed,4,1,,,2,,,,4,3,1,1,0,0,0,talking to each other,1,39.7500000000,36.5000000000,20.4000000000,2.1700000000,0.0401000000,0.0401000000,0.0130000000,0.3850000000,0.2170000000,80.5700000000,69.1300000000,13.2000000000,8.5400000000,9.6300000000,15.0000000000,42.9143278000,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown3,CT313,621,English,0,20-5-2019 12:35,20-5-2019 12:40,51.5391240000,-0.1426240000,4,1,4,1,0.0732000000,0.4268000000,2,4,4,2,3,2,4,2,3,4,4,3,3,3,2,3,2,3,52,22,Female,0,0,0,1,0,0,,Student,7,5,,,2,,,,4,2,1,1,0,0,0,,1,41.3100000000,33.0000000000,9.6000000000,2.2400000000,0.0404000000,0.0404000000,0.0142000000,0.3990000000,0.1730000000,83.0300000000,69.5400000000,6.6700000000,8.3000000000,5.8700000000,15.4000000000,39.6246542200,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown3,CT313,596,English,0,20-5-2019 12:36,20-5-2019 12:37,51.5391240000,-0.1426240000,5,4,4,2,-0.1339000000,0.6768000000,2,4,4,1,2,4,4,1,3,3,3,2,3,3,3,3,3,3,60,23,Female,1,0,0,0,0,0,,Employed,5,7,,,,,,,4,2,1,1,0,0,0,,0,41.3100000000,33.0000000000,9.6000000000,2.2400000000,0.0404000000,0.0404000000,0.0142000000,0.3990000000,0.1730000000,83.0300000000,69.5400000000,6.6700000000,8.3000000000,5.8700000000,15.4000000000,39.6246542200,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown3,CT314,597,English,0,20-5-2019 12:38,20-5-2019 12:45,51.5391240000,-0.1426240000,5,5,5,1,0.4571000000,0.8536000000,4,4,5,1,2,1,5,1,4,4,5,5,5,4,3,5,4,5,84,28,Female,1,0,0,0,0,0,,Employed,5,4,,,,,,Tne construction is a bit too load but im a londoner and we love the noise and buzz,4,2,1,1,0,0,0,Tile cutting construction noise,0,37.7600000000,26.5000000000,9.9000000000,1.9700000000,0.0356000000,0.0356000000,0.0121000000,0.3460000000,0.3340000000,80.1000000000,66.3100000000,7.3900000000,11.2900000000,10.0800000000,13.6000000000,28.8133132500,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
CamdenTown,CamdenTown3,CT315,598,English,0,20-5-2019 12:51,20-5-2019 12:54,51.5391240000,-0.1426240000,4,1,3,1,-0.1161000000,0.3232000000,3,4,3,2,1,2,3,3,3,2,4,5,2,4,3,4,4,5,80,19,Female,0,0,0,1,0,0,,Student,2,1,,,,,,,1,1,1,1,0,0,0,,0,38.3600000000,33.1000000000,15.1000000000,2.2100000000,0.0402000000,0.0402000000,0.0126000000,0.3590000000,0.2110000000,78.2600000000,69.8100000000,10.5100000000,7.0100000000,8.8400000000,13.9000000000,39.3432446800,214299.0000000000,>=75.0,1,3572868,10177826,Built-up Areas and Gardens,0.0000000000,,0.0000000000,-200.0000000000,0.0000000000,85.0000000000,1.0000000000,0.9697070200,62.66501947,0.93002162,86.55507211
